ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.028269914278837117,0.6719670412543531,-0.5536200555124625,-1.0663174594191704,-0.2562125736289242,0.13165427600551952,-0.04262169901629807,-0.44291111365504227,1.9661579198936667,0
-2.6090529827585893,-0.00297136865738234,-0.03785920181108285,-0.0814734192039399,-0.022805560949947314,0.2345763693663755,0.7079520379799612,1.5823799794732745,0.7436940558640893,0
-1.3757334826261505,-1.9902917603785142,-0.5333760141714224,2.0881526411332954,-0.20235904083225212,0.5899944863369323,-0.9522166539990072,-0.638157435806263,1.132821232007978,0
-0.45836551951753784,0.0629883354240618,-0.031355115306150434,1.1056731952392274,-0.3836864872949172,-0.15580431205813267,0.17788132461269934,0.8922499916681658,1.6268075798978892,0
-0.028269914278837117,-1.8123408197927668,-1.0467718851983978,0.563722522477879,-1.1298173969234528,-1.5864766461290345,-0.49530915999185077,-1.1320255877702161,0.055904560409342906,0
-0.028269914278837117,2.4568539799267812,0.6221002449855827,0.41741827259865755,2.350115086249885,-0.7667556691357075,-1.2336636001266592,-0.9001843434573361,0.03842665588132723,0
-0.028269914278837117,-1.727953903526556,-0.7967238982173107,1.3721467773424443,-1.0152076257750828,1.7281593180990984,0.6954285996451025,-0.9223695907412025,2.726558051513985,0
0.09087408200818703,0.44719795966770304,-0.7963661275974854,-0.7915338306810827,0.1775991564649754,-1.0467426604829428,-1.9862166035891373,0.3372861229987133,1.4796683695162194,0
2.2679944696228223,-0.22046442263963592,-0.22707819300656334,-0.25073875056760647,-0.022805560949947314,0.3391840286893636,0.7978993448240237,-1.295971013220609,-1.4511448233630158,0
0.282480420335306,1.3466246363838488,1.4087583579916052,-0.18806373641298788,2.037328641478587,-0.17216490004408078,-1.265962133841186,-1.46911896498488,-1.0529701542148744,0
-0.028269914278837117,1.2488200034513817,-0.8483228002366596,-1.159995862495339,-0.022805560949947314,-0.5226570185155951,-0.6698002872435496,1.3085041146280796,1.4012643254799972,0
-1.6099800017173727,-0.17814059997242268,-0.2343627739635097,-0.7447218950606778,-0.3745462298174465,0.2003990924024723,-1.0421299581201042,-1.1519683211124176,-0.07909480117843963,0
-0.028269914278837117,-1.8942355773606154,-0.19349494720247215,-0.8652058918170239,-0.022805560949947314,0.017431552641103427,2.525745229494982,-0.892456628330817,-1.3853522198469976,0
1.808284753411012,0.05757610243888463,0.40879281737133416,-0.7093480511751616,-0.21304806464922607,-0.36124951144947903,0.6654405811524785,-2.411166469176202,0.47507007896543163,0
-0.028269914278837117,1.3046753862068283,-1.2399800153500746,-1.7806593389456464,-0.9380016643643436,-0.9555155819225571,1.2444820446826617,-1.5901195236789083,-0.5940779883486342,0
-1.4320226117489645,-0.07477216734219727,-0.610571901007971,0.6256698828680585,-0.6472374624699685,-1.1342464992508332,-1.2859056961049669,-0.4617949695858667,0.6206207058446904,0
0.061497384755077954,1.4756137056696506,0.9291699242245014,-0.21069426971986913,1.9916467182209479,-1.1728946535569897,-1.002839977052657,-0.023338900421137686,1.6027788592310366,0
-1.904247014916678,-0.48256042855535286,0.013069189452343852,-1.6871117852657413,-0.022805560949947314,-0.2727902458138482,1.3466285739989365,0.028375289390466834,0.7624484823787244,0
-1.1265508014401635,0.7028437639760857,1.7962624918284578,0.05182831386606871,-0.022805560949947314,0.9875817987834832,0.5627226083030777,0.7378691931067337,0.23041972190047152,0
-0.09652031865732386,0.4476470706180743,-1.3833591107271574,-1.8775526701183698,-0.6879273008208412,-0.43250331155220123,-0.32292040259223687,1.396001341498068,-1.0068866755014674,0
-0.028269914278837117,-2.3741560578286007,1.645026910142302,-0.5595451404043067,-1.109512547281256,0.5581403158357545,1.3252836340546539,0.39509934166087063,0.5822230068845813,0
1.3884050495460676,0.11337706636975406,0.008978430526021984,-1.5568494254802672,-0.6012481407279388,-0.2631068294656148,-0.17311730198742528,-1.239278417188643,-0.4415453507517223,0
-0.028269914278837117,-1.0119431131873224,0.765556148972603,-0.04608980309751693,-1.2890447515805326,-0.5249939509021876,0.575524843677861,0.6172080511962471,-1.2008214609792864,0
-0.3446753381431142,-1.8391622920096964,-0.20244834993212535,-1.5242644766980802,-1.737167770904569,1.50498715957117,-1.049717015065476,0.3499389868457343,-0.28924442164806324,0
1.709483835409804,0.521099159124298,-1.2124551281819138,0.08475236951464554,0.2314993270596784,1.2763534749607597,1.2247620522365419,-1.2590454739795613,-0.22036563965065686,0
0.34020667321334896,2.232913334668255,1.1624246698069631,1.607715773733069,-0.022805560949947314,-0.26369539426170957,0.4987350730460107,0.00891633537750965,1.0755572136183404,0
1.193709941982039,1.4630588508184186,0.9290822228148572,0.8305278403037079,1.8269050587548472,0.6956958303013461,-2.577459232301842,-1.829624938812592,-0.028506321743900626,0
-1.7058271780144612,-0.23707967921749856,0.3630815156592477,0.08430530528808372,-0.3343100440316294,-0.25543797475928254,-1.8888396050819003,2.199841188563316,0.6545913156962871,0
-0.028269914278837117,-1.3865632135738402,-0.5718608981458165,0.867965058524157,-1.2805243622251705,-0.8103657513182639,-0.46605000883727693,0.3492438394141928,0.5819599300892306,0
-0.028269914278837117,-1.4837091450355915,-0.11537808397009991,0.7628351252431103,-0.022805560949947314,-1.696746061358566,0.71205295788757,-0.4584996190649339,0.16759572613105747,0
-2.606086522235393,1.2885345407994542,1.3565439646109154,-0.08251690216835314,0.5592643059643946,-1.9562443775095186,-1.4491692923944106,-0.18328421139507872,-0.0780559367567861,0
-0.028269914278837117,1.1499299313889442,1.8119187755440695,1.2048530412754428,1.9523542178098658,-1.6189343102062748,0.8066006396397175,0.009013742709409321,-0.14015250942695284,0
1.3347474587195838,-0.06523001286425036,0.4053016474974043,0.7944389263403739,-0.022805560949947314,-0.3428689176465028,-0.6034780365271272,-1.205228628085802,0.6772828719054732,0
0.8354896723903259,-2.450263714750545,1.421214257093716,-0.4090391038184988,-0.022805560949947314,-0.11888989213727671,-0.994622070692197,0.7872133172927568,0.1397259459258743,0
-0.7139816348884568,0.5420634205912874,0.0443995793037312,0.540716615613118,-0.022805560949947314,-0.796446900003212,0.18812060522816715,-0.17455185526037018,1.6462520453048775,0
-0.028269914278837117,0.5029253157648678,-1.0968775064475142,-1.8496149605591785,-0.2555446770614261,-1.1566585367222906,0.5330586035143186,-1.1078795413501872,-0.686366154914811,0
0.15683052813613466,-0.6049776699823081,0.44449401753578754,-0.9032513521281896,0.5939093394879681,0.9443301054971502,0.9184502160035387,-1.0347782203063385,-0.4281104236394016,0
0.07359790541539418,-0.491765398168198,-1.8701026824618239,-2.3451951737314456,-2.135209726978425,0.028767716857714145,-1.4040415625619422,1.572609399429519,-0.1016831295104358,0
-0.7030340911830609,-2.3368650302120715,-0.25470758679787225,-0.013311442970187437,-1.277210064455182,1.6386509641090155,-0.07532907231533821,-0.5737000795037562,1.7909208584735599,0
1.32473727266938,1.6008288724923028,0.19289009891551928,0.2888950354514067,-0.022805560949947314,-0.9111689665046708,1.357849972708294,0.22842555445866408,-0.11668369360821447,0
-0.028269914278837117,0.7895504455551857,-0.8391438767648773,-1.0725087950505465,0.4101073019742455,-0.006564443567576819,0.44828800180452716,-1.1443703470411717,0.9110194169582507,0
-0.1430774293415869,0.5085740623050266,0.5316338882638376,-0.2447349283209439,-0.022805560949947314,-0.5347659724133494,-0.12148690608794029,1.6051968427061667,1.392880458580643,0
-0.5072843336020976,-0.718412637468147,0.3813964491924631,-0.9600744881774513,-0.7186567996620337,0.6489146773232014,0.5952006098679993,-0.5848763641266347,-2.191983792364719,0
0.2023272128262251,0.7266356266137823,1.3258798578012443,1.9521815497649937,1.6475021610328013,0.002195160063381231,-1.6542990065663572,0.20180011599414088,-0.5962207418093276,0
-1.2778931502273982,-0.999907123711142,-1.1348433368492203,0.43915286302331347,-0.022805560949947314,0.223204688098539,1.1701016373876771,0.009013742709409321,-0.2670400006220195,0
0.27822939621487097,0.2821716935498629,-1.51153653804215,-0.42911117047730574,-0.846104326131686,0.9814201787504794,-0.866686558690901,0.9763368115588499,-0.2494068623539249,0
-0.9010662115227781,2.1925952302250478,0.7370609710679922,0.38093520005418363,1.9033609237690734,1.1062497184040347,-0.6419316131735077,1.0673534779570026,-1.2709414032391924,0
-0.7093174023968525,-0.055535394334875005,-1.0605196525585077,0.54451334761219,-0.022805560949947314,-0.10634769154698999,-2.114912395606122,0.27113259234636,-0.45942904118873173,0
-0.2538170342325908,1.2415565111255236,0.7232662563323685,0.5485136769924548,0.6386909033334103,0.4966151066636163,-0.1434532867839712,-0.11187967817468243,1.2533863317963296,0
2.34475830054362,0.07763381720771828,0.0006015213311561252,-0.2207516802469389,-0.17112719753304956,0.0597013710300576,0.5085233771069954,-0.4805237759372842,-0.7575965788086411,0
1.3591488568141998,0.3319901524360891,0.9072848129739071,-0.5570544718201649,1.6652684617123885,1.0163716907844473,-0.23966865148532845,-1.609886206645171,-1.8483915145373082,0
-0.028269914278837117,0.03512091791439775,-0.54776644845915,0.38845283648183054,-0.16724751006503255,1.8697241892481784,-0.7615933510300641,0.17512782805621227,0.553768207913565,0
-0.028269914278837117,0.07503784302589335,1.0487740054357184,-0.17123566560833609,0.8998330507416391,-0.06294009456735676,-1.5817640567351532,-0.7475237142088067,-0.7974516070245602,0
-0.7998884389423198,1.4483678693584916,-0.133212471338553,0.9546015953596076,-0.022805560949947314,-1.6851823335683382,1.5332894475205456,1.7798144120872152,-1.036991654996636,0
1.6103380251014803,1.9896440095243908,0.8256096046383302,-0.3706612632221566,1.518615207829183,2.035008538792098,0.5642554203439961,-0.4917315518908011,-2.552380189772321,0
-0.09692594683455927,0.21794232587420076,-1.252023972659183,-1.1452345046552221,-1.1191096032793038,1.5696784974651214,-1.5317781580808398,-0.7031979854004795,-0.40774983277277527,0
-0.7659386945008556,0.031451828832268935,0.6633722155085325,0.337406501777335,-0.16909287554040467,1.531244584635182,0.4682919126114434,-1.684539259091135,1.835088001485384,0
0.005590121044508947,0.8380134384682101,0.3058578381708867,-0.6588548920840173,0.3166176031218683,-1.1601515118817887,-1.136631184207708,1.5901331778926786,1.05364900461757,0
-1.3032634089886028,-2.1649725781756506,0.0024910199982933136,0.7629037052521451,-2.020813645905093,0.19517654187952851,0.16555660599750396,1.4558698884274401,1.4506756731743011,0
0.11072689772983833,-2.712532901346109,0.40169764896100185,-0.6442304285126093,-1.671805210063283,-0.09143219835380266,-0.21194172822930124,-0.18390740002324157,-0.33132377398493257,0
1.7347400220345077,-1.192883451920554,-0.07586144642576327,0.43583341583376906,-0.5045837271802608,0.01572577852703888,-1.2754345083080132,-0.2709134151153257,-1.1210783562786464,0
-2.30584141378068,-1.0668140589213042,0.37341948493569443,0.19868394720335864,-1.3885729649249763,-0.9540226001010927,-0.26300016314423896,-0.8022490694735009,-0.2605909112970668,0
0.22870895236885805,0.9298140106554531,-1.2634642607951685,1.2606547764372258,-0.022805560949947314,0.8564074681064071,1.1844607660604693,0.4827118805231744,1.2064909518252913,0
1.1981261145674755,-0.7563138611779343,-1.2230602134667456,0.26404386494117443,-0.9624027865001209,0.6070976121146211,2.332214063391447,-0.9426707145121116,1.471990148297653,0
-0.028269914278837117,-0.988820058797365,1.8656670832147784,0.8642577437231178,-0.17640945434942076,2.0654136584080955,1.0448089849944222,2.4484815109623734,0.044218360254824396,0
1.168814242333541,0.25251621019336035,0.1936199193365386,0.8220099988244468,0.9586227881625939,0.11594193848589286,0.8553430723044387,-0.27153377405541473,-0.11394317401817679,0
-0.028269914278837117,0.5857739228951948,0.13644742286858333,-0.10919677065033973,0.014041092717764013,0.47139457708293137,-0.8385008893040691,0.20892123337738688,-0.7404112270103872,0
1.4716877703648856,2.0391975092461867,-1.504146391441339,0.5974456720371685,0.5611205246639683,-1.0193047885283235,-1.9822250463148878,0.77609384250656,2.0534699270333965,0
-0.8011154658895268,-0.24738368278937042,0.8017069716062811,-0.47364817485985383,0.5429266513612396,-2.251509411670752,0.09627334378050503,0.4632852448931224,0.019773209871230334,0
1.1106810303357717,-0.39871652252851747,-1.045113691359056,-2.2067964900179216,-0.9721462811055565,0.47450413967570676,0.8942119070048888,-1.1823628248054276,0.0002237730260051261,0
1.8239027054492547,0.9084636433187482,-1.162831440618792,0.12662816036766952,-0.05457042941586088,-0.9011866363742661,-0.04798732377179401,0.009013742709409321,1.6781592142833537,0
0.6626857767156422,1.0366686857551175,-1.1121504446060924,0.13602859600095835,0.484774801669302,0.24578225901046963,-2.562842934954031,-0.22435741341665294,0.36288127374343127,0
-0.26824789464430404,0.7585441458369787,0.051610156807542745,0.038471240240131856,-0.022805560949947314,-0.6594863964182465,0.7754382072115187,0.5074590537921533,-0.07874828419810707,0
-0.028269914278837117,-0.23223741892237826,0.8380035052309012,1.7750263988753825,0.8969195805077869,-2.027304213505226,-0.27332881717841906,0.03793591249678232,2.1891351257109606,0
0.09283143626242336,2.295140815073906,-0.9354928190576656,1.3449692060527845,0.9539614444019847,-1.6937062805013334,0.8757085132739167,1.0376559964680512,0.8338528752966093,0
2.503889513710237,1.5372589234091498,-0.7792083739269697,-1.218312724524178,1.0749846204441194,-0.28408491908808353,0.5597247025940244,-0.3590529877047425,-0.7047239645054595,0
-0.15943456795135746,-2.126869108903418,0.7580971770481315,-0.013978833177871176,-1.0005360022698884,-1.0456779735288468,1.2646278346256958,0.9821118810456371,-0.17686621284971207,0
-0.028269914278837117,-1.7698068177341844,-0.6475895985294338,0.4081839033049634,-0.022805560949947314,0.5408150814905963,1.325894896831633,-1.1303479790103086,0.9220966789400425,0
-0.028269914278837117,1.1967710362945223,0.7562163974633479,0.017905401907492947,1.3570379051605959,-1.8910122879767222,-1.4725989499891845,0.39331454575390634,0.30903776343773404,0
0.3705054252764221,2.479451320269362,0.6859192471577675,2.3664663452025643,-0.022805560949947314,1.000988729407362,0.5927942258539092,-0.6310868133355878,-1.4205244962298946,0
1.2184688617966404,1.2123154348378904,0.9467096220391165,0.5042340706965932,1.3552944622922887,0.08195084830778275,0.6016495256535239,0.44490854217102244,-0.24879521623976722,0
0.2470219718060599,0.3796575914892554,0.43802324171205237,1.7758653215177849,1.09011159747972,-0.783172362153666,-0.8634243851252188,0.08235671757054093,0.5914217929281402,0
-0.46489293060856524,0.18749043844446567,-0.5561792907333538,-0.644575355662828,-0.26693594207396615,0.7013676064979298,0.6850477174334036,-1.3544883082050236,-0.5431535523591244,0
-1.6775347888782015,-1.4743057905600587,1.7156476000416945,0.007257012675021541,-0.5162333917754801,0.9375027367728729,1.2362957277666837,-0.2199989885893536,-0.9422148903623698,0
-0.13049131689756222,-1.459479215648743,-0.4436212488224554,-1.5559976734386776,-2.1995961720056267,0.17410961731657426,1.2574526655736957,-0.7332864510673651,-1.7732332858730329,0
-0.8174359435178099,0.018211873860976696,1.8408933534043999,0.722536239287838,1.7461163004428513,-0.8220754714693805,1.790211636296545,-1.6443147545321977,0.3142727712405867,0
-0.682332545109715,-0.17969797642119864,0.8490255438515532,0.013608322174627693,-0.5470282272402831,0.2816853096794914,1.5643166196767737,-0.37051740844168296,0.7176646560871311,0
-0.8297714322575118,-1.28160973997711,-0.8498548195349267,0.2643237459281631,-1.0602640409163648,-1.2325057087553422,-0.625733384862047,0.17036069771656645,-0.6501190763745682,0
0.8715760423243687,-0.6754211461022889,0.8089876792473608,1.3432058479705107,0.02917182992294312,-0.35944109694043636,0.49928647389575875,0.995291367878102,-0.7877682153213037,0
2.0513694658777193,0.17785550639905295,-1.0700311825904993,-0.9148995363167229,-0.24955462543139753,0.09567427265515643,-0.0581284585662783,-0.19624497270951535,-0.26214874809340855,0
0.9030360257347327,0.13893693704157187,0.7209770634915738,0.1071692017148742,0.39939726395464076,1.2499414048371942,0.5631859796905861,-0.017101932637217414,0.4296127192241905,0
-0.028269914278837117,-1.0474087413278101,-0.06617067956932224,-1.5228057892636617,-0.022805560949947314,1.7598838881419245,-0.9328548977365094,0.009013742709409321,-0.37106622551637586,0
0.6505673478787256,0.2578448009925719,0.46739001062382285,0.5756821767492509,0.17292963494771701,0.5475985401633747,0.517011601551064,1.3142856199901698,0.25658048459345023,0
-1.7335267740347833,0.8443153162942417,0.04283344323512467,-0.6101260363313811,-0.8405648616009833,-0.4922209591464321,1.1503009662325014,-0.8400927783745253,-0.7099730215743002,0
-0.7111365475100022,-0.1433125698692804,-1.019122397713898,-0.9160566558738599,-0.29571620003939775,1.35254275139605,0.1119850508014463,-0.4008670352104636,-0.5424662869603831,0
-0.028269914278837117,-1.4148671899135872,-0.17763801590164024,0.6804123979436876,-0.022805560949947314,0.8157437299476303,0.9293780654952121,0.36609040783227004,0.5979499672152824,0
2.2216870012181693,2.380588323248667,-1.6505595620388671,0.8779543618149148,0.9746702740983852,-0.9079910984782488,0.2235016658865573,-0.924421615300953,0.8855905193805726,0
2.10757480056286,-1.5613169056621627,0.2764289934094609,-0.13152586158081322,-0.019958331117142656,-0.10728123641426349,0.7269184457135602,1.5700850179534735,1.257999160119155,0
0.46315379642621846,0.09432622415292237,-0.6546145713777006,1.977347170395027,0.9479289887548138,-0.06513579141118457,-1.1745966110873682,2.2542912195350833,-1.3597362237796782,0
-1.070334320406234,-1.483880183933459,0.43746519636513304,-0.4111488980587404,-1.3960904865059534,-1.4023380307467865,-0.8131393066421502,1.2822966474712374,0.9544190034949591,0
-0.40438774596969995,0.008483682076447209,-0.483773511476497,-1.8466542701683184,-1.6519585912668306,-2.1446951424566434,-1.3891444843520686,0.48499550703974326,0.805963577584851,0
-1.8690752597776354,-0.5737305698327586,-1.0046247956653434,1.322845190669442,-0.4420957409991484,2.0234349806098955,-0.5970896242477567,-0.2978097947709642,0.5993663123898771,0
0.7227290466780365,1.459566340396797,-0.2967436168620527,-0.8927039631567274,-0.022805560949947314,0.11161812435676538,-1.756483891229849,0.05453041297680832,-0.35470613582077903,0
-0.13511506476227378,0.7005373195557998,-0.1872749978458725,0.13547924462177616,0.244983396560378,-0.867152881620368,-1.4615816903439578,-0.3582851581227004,-2.4135258901548884,0
-0.028269914278837117,-0.2196561920425182,-1.17387735505255,-1.7474663049024057,-0.9560675761918507,-0.33127906132781304,-0.7597897234152052,-0.3072630411435738,-0.6555887591138424,0
1.1447372744768947,0.5517851411507274,1.643873932671819,1.1114965737763671,1.9489881431281242,0.645935949867188,-0.16276146996574004,0.009013742709409321,-0.2500330905215474,0
0.5393721737618632,1.3078199014197283,0.025700656240657097,-0.5657459971994772,0.25134803691463165,0.5822956328693578,0.02275896181445989,-1.9974608968996361,-0.31742252304573154,0
-0.028269914278837117,1.7930674847975492,-0.24338746593496138,1.1756655592119034,-0.022805560949947314,0.16431799086529586,0.7127968509909975,-0.10274697511577219,-0.24242393112873029,0
1.528236532178673,1.5883183828300478,0.17221069114087006,1.0197551337725197,1.3062235616644664,-0.5700272950557437,-1.0753785638952615,0.6257318972966767,0.8400201050786408,0
-0.710656853946805,-1.5486255820632395,-0.5216638374271189,0.7824148817166163,-0.2052610961587619,0.6941546414293573,-0.01624892924394222,-0.25172830530808765,0.4890071974705076,0
-0.7761916857130103,-1.9636352286730379,-1.505222016682645,0.3662749470488674,-2.121782923602417,-0.134296787539495,0.6542356710419993,-1.0547518251629056,0.8820017395911979,0
-0.028269914278837117,0.18638980958573978,-1.2046901069135931,1.4730048132977056,0.24033422531683205,-0.11451806359793097,-0.07668756648189237,-0.24856741596828413,-1.6856764809074531,0
0.19511754465327763,2.7499736601694202,-0.8720343414515813,0.7050480841352775,1.9379251267153863,-0.12680494568814363,0.7552795516872414,0.16360040503165738,-0.3496245993420331,0
-0.028269914278837117,-0.9514077829417192,2.3424428127176147,-0.3943231301420468,-0.022805560949947314,1.1221188447426835,-0.2513532018067683,-1.7345918899628843,0.5134673651545342,0
1.2925844399956772,0.16211245545569777,0.6361681560607699,-0.10218545027006729,0.7095668348416866,-1.4488837542429438,1.0354946333648656,0.14541501447152994,1.708525757791894,0
-0.028269914278837117,0.3015518373764269,-0.13447172193260348,-0.2135011465306067,0.8222550454017107,0.7083535133406109,-0.6168130877833472,0.27335116323398617,0.18417380275400907,0
1.0067255093517007,0.32458540565885713,1.7467154420985824,-0.47513553252445623,0.509868113029954,-0.32862220804951897,0.5394228838992138,0.899373668720767,-0.009972571097077759,0
-0.028269914278837117,1.3043692892743999,-0.041824108805381725,-0.2987053172739555,-0.022805560949947314,-1.1640717793808932,-1.4208963884412125,0.7374525298550443,-0.8556454433232432,0
-0.028269914278837117,1.439785675063814,0.5771470233781947,-0.02602322911197706,1.4823283726185408,-1.0134899408422648,0.035902926553179663,0.4146406485141333,-0.3358569244763565,0
1.9917276206728682,1.3121403558254185,-0.7560340331366282,-1.684288055741008,-0.022805560949947314,-1.8495881350402736,0.7356129393535579,0.9977233253992257,0.33842265005113026,0
0.6256993585918497,-0.2189632242164356,-1.7492097096630157,-1.6063985981780455,-1.5671976869015822,1.0227194269503763,0.37224468946958444,1.2369641414097876,0.8228450523746073,0
-2.1744545675670124,-2.02756197888553,0.9395754848660224,1.311563708655017,-1.3439171451168364,0.11319284890510317,0.9220422148211997,-0.23007028526670684,0.554613204807261,0
0.13969471501779582,0.1485985640868148,0.2943900963260128,0.4537296716050635,0.27840352750610214,1.9211145838868393,-0.2605645986039318,-0.2562671598632433,-0.5332739506106547,0
-0.028269914278837117,2.236918358722205,-0.24742366089016576,1.1717654511542246,1.3384184447933785,-2.1869066513317885,-0.47202762588846264,-1.1911262435946048,-0.389813434450539,0
-0.16779676223486661,-0.8068374323251778,0.336188519136835,-1.1209867806761868,-1.3714818093249956,0.7307947599806592,-0.8820260545190579,-0.07901174075493089,-0.18219228936311793,0
-0.7751942281399509,0.11644776294017288,1.209847724257036,1.218505994996399,0.5786352498387942,-1.055788702002033,-1.5589678622082674,0.8726002200784623,0.8584415154717469,0
-0.4606686018751818,-0.5347885392288961,0.9744514369726573,0.40728920440144173,0.45996186143572215,0.6208770076973411,-0.6219444300961351,-0.9383020000177437,1.1665076696132928,0
-1.438712701551272,1.251938333490456,2.0527678064925583,1.2537530787157365,1.7860521117242636,1.9421091613859234,-0.6304517908013563,-0.7464727988311123,-1.4206079020914428,0
-0.24826698998394545,-0.9925299087028601,-1.3208629403870464,0.0071054212366758705,-1.061543604401962,-1.7047383528085973,1.3086880129933007,-0.29958725483687276,1.652623668556143,0
-0.9824151163528452,-1.9592873274284892,-0.9924863373483703,-0.9992561942251235,-2.0520720657948766,1.4113663216527175,-0.7110187174668479,0.09481542996034596,0.09187778880817157,0
2.027997712943445,0.17578785075694223,-1.5234144084178933,-0.7128244629842504,-0.5367608272691564,-2.0790627376038766,0.40293739137210255,0.009013742709409321,-1.5683484486946635,0
-1.167243412606385,-1.783253241139689,-0.6355219049185066,-0.432178546377241,-1.2957415500789615,-1.9188001560217365,-0.16476128307856447,1.4248315386913135,1.624312588222738,0
0.5951157660325144,-0.7119546770969863,-0.396430876119025,0.323569049398259,0.17353104597309707,-0.6824313779794362,-1.6399423491316798,0.6545161715101936,0.27664828297232286,0
0.4298532371350291,2.2850695337727704,-0.39308032998093034,-0.5768327667777212,-0.022805560949947314,-0.4769974656211673,0.6977005711971729,-0.9788175091431798,-0.7683285133436173,0
0.24014770531505814,-0.39966509199711625,-0.6601664191412429,-1.2719284675462144,-0.6379657656068238,-0.08110382433824696,0.5265755579251555,-0.12078483700276565,0.5860677104843293,0
1.8520223809131804,-2.376516667070744,-0.6939947660605634,-1.9184370193773381,-2.3609617057502623,0.9275748906129889,-0.38758062931428916,1.09191542820266,0.3198271185515079,0
-0.3421088341383198,0.6883609598261696,-0.11352283319152569,1.327772373957029,-0.022805560949947314,-1.1128294768727454,1.0605903824388925,0.34839567285050066,-1.3274543483121661,0
2.303720401208175,0.6078643376018396,-0.7797732305768371,-2.665221271243626,-1.3932401264058945,-0.018089250776934632,1.507976547575971,0.23928533641767497,-0.797024540824977,0
-1.2190288361289383,1.1395427738278556,1.7663218569361392,0.6227003651695664,-0.022805560949947314,0.5466739100444861,-0.32409210865518795,0.7015744935666494,1.0041802587559183,0
-1.2488179686410183,1.1370902683605684,1.2548799848935936,0.4609219331949778,-0.022805560949947314,-1.487820656093734,-0.10907672580382474,1.3881533703119826,-2.4514126677922907,0
-0.9066109978111271,1.184027333263507,-0.6530953114532954,-1.2883045961209145,-0.7039384676982543,-1.2260419705132803,-0.3103114925068895,-1.798698984688233,1.9259967494660057,0
